FECHA,DEPARTAMENTO,MUNICIPIO,DIA,CLASE DE ESTUPEFACIENTE,CLASE DE SITIO,ZONA,UNIDAD DE MEDIDA,CÓDIGO DANE,CANTIDAD
02/02/2018 12:00:00 AM,CUNDINAMARCA,GACHANCIPÁ,Viernes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25295000,30
02/06/2018 12:00:00 AM,CUNDINAMARCA,GACHANCIPÁ,Martes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25295000,13
02/08/2018 12:00:00 AM,CUNDINAMARCA,GACHANCIPÁ,Jueves,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25295000,12
02/10/2018 12:00:00 AM,CUNDINAMARCA,GACHANCIPÁ,Sábado,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25295000,500
02/21/2018 12:00:00 AM,CUNDINAMARCA,GACHANCIPÁ,Miércoles,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25295000,5000
02/25/2018 12:00:00 AM,CUNDINAMARCA,GACHANCIPÁ,Domingo,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25295000,10
03/14/2018 12:00:00 AM,CUNDINAMARCA,GACHANCIPÁ,Miércoles,MARIHUANA,PARQUES,URBANA,GRAMO,25295000,50
03/31/2018 12:00:00 AM,CUNDINAMARCA,GACHANCIPÁ,Sábado,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25295000,42
04/18/2018 12:00:00 AM,CUNDINAMARCA,GACHANCIPÁ,Miércoles,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25295000,40
04/24/2018 12:00:00 AM,CUNDINAMARCA,GACHANCIPÁ,Martes,MARIHUANA,PARQUES,URBANA,GRAMO,25295000,200
05/05/2018 12:00:00 AM,CUNDINAMARCA,GACHANCIPÁ,Sábado,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25295000,122
05/10/2018 12:00:00 AM,CUNDINAMARCA,GACHANCIPÁ,Jueves,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25295000,45
02/13/2018 12:00:00 AM,CUNDINAMARCA,GACHETÁ,Martes,MARIHUANA,VIAS PUBLICAS,RURAL,GRAMO,25297000,427
02/14/2018 12:00:00 AM,CUNDINAMARCA,GACHETÁ,Miércoles,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25297000,250
03/07/2018 12:00:00 AM,CUNDINAMARCA,GACHETÁ,Miércoles,MARIHUANA,VIAS PUBLICAS,RURAL,GRAMO,25297000,382
04/03/2018 12:00:00 AM,CUNDINAMARCA,GACHETÁ,Martes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25297000,50
04/12/2018 12:00:00 AM,CUNDINAMARCA,GACHETÁ,Jueves,MARIHUANA,VIAS PUBLICAS,RURAL,GRAMO,25297000,413
05/09/2018 12:00:00 AM,CUNDINAMARCA,GACHETÁ,Miércoles,MARIHUANA,VIAS PUBLICAS,RURAL,GRAMO,25297000,46
05/09/2018 12:00:00 AM,CUNDINAMARCA,GACHETÁ,Miércoles,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25297000,2
05/22/2018 12:00:00 AM,CUNDINAMARCA,GACHETÁ,Martes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25297000,205
01/18/2018 12:00:00 AM,CUNDINAMARCA,GAMA,Jueves,MARIHUANA,VIAS PUBLICAS,RURAL,GRAMO,25299000,12
01/18/2018 12:00:00 AM,CUNDINAMARCA,GAMA,Jueves,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25299000,12
01/23/2018 12:00:00 AM,CUNDINAMARCA,GAMA,Martes,MARIHUANA,VIAS PUBLICAS,RURAL,GRAMO,25299000,7
02/20/2018 12:00:00 AM,CUNDINAMARCA,GAMA,Martes,MARIHUANA,VIAS PUBLICAS,RURAL,GRAMO,25299000,10
03/03/2018 12:00:00 AM,CUNDINAMARCA,GAMA,Sábado,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25299000,1
03/05/2018 12:00:00 AM,CUNDINAMARCA,GAMA,Lunes,MARIHUANA,VIAS PUBLICAS,RURAL,GRAMO,25299000,10
03/06/2018 12:00:00 AM,CUNDINAMARCA,GAMA,Martes,MARIHUANA,VIAS PUBLICAS,RURAL,GRAMO,25299000,10
03/15/2018 12:00:00 AM,CUNDINAMARCA,GAMA,Jueves,MARIHUANA,VIAS PUBLICAS,RURAL,GRAMO,25299000,10
04/05/2018 12:00:00 AM,CUNDINAMARCA,GAMA,Jueves,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25299000,10
04/12/2018 12:00:00 AM,CUNDINAMARCA,GAMA,Jueves,MARIHUANA,VIAS PUBLICAS,RURAL,GRAMO,25299000,10
04/17/2018 12:00:00 AM,CUNDINAMARCA,GAMA,Martes,MARIHUANA,VIAS PUBLICAS,RURAL,GRAMO,25299000,10
04/18/2018 12:00:00 AM,CUNDINAMARCA,GAMA,Miércoles,MARIHUANA,VIAS PUBLICAS,RURAL,GRAMO,25299000,5
04/19/2018 12:00:00 AM,CUNDINAMARCA,GAMA,Jueves,MARIHUANA,VIAS PUBLICAS,RURAL,GRAMO,25299000,3
04/29/2018 12:00:00 AM,CUNDINAMARCA,GAMA,Domingo,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25299000,7
05/09/2018 12:00:00 AM,CUNDINAMARCA,GAMA,Miércoles,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25299000,1
01/03/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Miércoles,MARIHUANA,CALLEJÓN,URBANA,GRAMO,25307000,80
01/08/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Lunes,MARIHUANA,VIAS PUBLICAS,RURAL,GRAMO,25307000,10
01/08/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Lunes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25307000,24
01/09/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Martes,MARIHUANA,FRENTE A RESIDENCIAS - VIA PUBLICA,URBANA,GRAMO,25307000,1022
01/09/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Martes,MARIHUANA,LOTE BALDIO,URBANA,GRAMO,25307000,7
01/09/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Martes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25307000,34
01/10/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Miércoles,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25307000,150
01/11/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Jueves,MARIHUANA,LOTE BALDIO,URBANA,GRAMO,25307000,2
01/11/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Jueves,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25307000,26
01/17/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Miércoles,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25307000,25
01/19/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Viernes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25307000,40
01/23/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Martes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25307000,55
01/25/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Jueves,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25307000,510
01/26/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Viernes,MARIHUANA,LOTE BALDIO,URBANA,GRAMO,25307000,500
01/26/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Viernes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25307000,21
01/27/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Sábado,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25307000,40
01/28/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Domingo,MARIHUANA,LOTE BALDIO,URBANA,GRAMO,25307000,15
01/28/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Domingo,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25307000,18
01/29/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Lunes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25307000,160
01/30/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Martes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25307000,121
01/31/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Miércoles,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25307000,20
02/02/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Viernes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25307000,500
02/03/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Sábado,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25307000,10
02/04/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Domingo,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25307000,32
02/05/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Lunes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25307000,32
02/07/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Miércoles,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25307000,329
02/08/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Jueves,MARIHUANA,FRENTE CONJUNTO - VIA PUBLICA,URBANA,GRAMO,25307000,6
02/08/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Jueves,MARIHUANA,LOTE BALDIO,URBANA,GRAMO,25307000,5
02/08/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Jueves,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25307000,36
02/09/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Viernes,MARIHUANA,FRENTE A RESIDENCIAS - VIA PUBLICA,URBANA,GRAMO,25307000,100
02/11/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Domingo,MARIHUANA,CANCHA DE FUTBOL,URBANA,GRAMO,25307000,20
02/11/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Domingo,MARIHUANA,LOTE BALDIO,URBANA,GRAMO,25307000,107
02/11/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Domingo,MARIHUANA,PUENTE,URBANA,GRAMO,25307000,30
02/11/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Domingo,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25307000,39
02/16/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Viernes,MARIHUANA,LOTE BALDIO,URBANA,GRAMO,25307000,15
02/16/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Viernes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25307000,93
02/18/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Domingo,MARIHUANA,LOTE BALDIO,URBANA,GRAMO,25307000,20
02/21/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Miércoles,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25307000,150
02/23/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Viernes,MARIHUANA,LOTE BALDIO,URBANA,GRAMO,25307000,80
02/25/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Domingo,MARIHUANA,LOTE BALDIO,URBANA,GRAMO,25307000,350
02/25/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Domingo,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25307000,104
02/27/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Martes,MARIHUANA,PARQUES,URBANA,GRAMO,25307000,10
02/27/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Martes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25307000,177
02/28/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Miércoles,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25307000,276
03/01/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Jueves,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25307000,50
03/02/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Viernes,MARIHUANA,PARQUES,URBANA,GRAMO,25307000,25
03/02/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Viernes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25307000,230
03/06/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Martes,MARIHUANA,LOTE BALDIO,URBANA,GRAMO,25307000,55
03/06/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Martes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25307000,125
03/09/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Viernes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25307000,600
03/10/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Sábado,MARIHUANA,VIAS PUBLICAS,RURAL,GRAMO,25307000,50
03/12/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Lunes,MARIHUANA,LOTE BALDIO,URBANA,GRAMO,25307000,12
03/12/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Lunes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25307000,67
03/19/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Lunes,MARIHUANA,FRENTE A RESIDENCIAS - VIA PUBLICA,URBANA,GRAMO,25307000,210
03/20/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Martes,MARIHUANA,LOTE BALDIO,URBANA,GRAMO,25307000,1027
03/21/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Miércoles,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25307000,198
03/23/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Viernes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25307000,53
03/24/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Sábado,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25307000,21
03/26/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Lunes,MARIHUANA,FRENTE A RESIDENCIAS - VIA PUBLICA,URBANA,GRAMO,25307000,40
03/27/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Martes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25307000,120
03/28/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Miércoles,MARIHUANA,CALLEJÓN,URBANA,GRAMO,25307000,10
03/28/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Miércoles,MARIHUANA,LOTE BALDIO,URBANA,GRAMO,25307000,31
03/28/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Miércoles,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25307000,66
04/02/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Lunes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25307000,85
04/03/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Martes,MARIHUANA,PARQUES,URBANA,GRAMO,25307000,20
04/03/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Martes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25307000,138
04/04/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Miércoles,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25307000,188
04/05/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Jueves,MARIHUANA,LOTE BALDIO,URBANA,GRAMO,25307000,40
04/05/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Jueves,MARIHUANA,PARQUES,URBANA,GRAMO,25307000,7
04/05/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Jueves,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25307000,2650
04/06/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Viernes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25307000,155
04/07/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Sábado,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25307000,162
04/08/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Domingo,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25307000,372
04/09/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Lunes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25307000,239
04/10/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Martes,MARIHUANA,LOTE BALDIO,URBANA,GRAMO,25307000,10
04/10/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Martes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25307000,108
04/11/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Miércoles,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25307000,205
04/12/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Jueves,MARIHUANA,LOTE BALDIO,URBANA,GRAMO,25307000,40
04/13/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Viernes,MARIHUANA,CALLEJÓN,URBANA,GRAMO,25307000,300
04/13/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Viernes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25307000,250
04/14/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Sábado,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25307000,80
04/15/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Domingo,MARIHUANA,LOTE BALDIO,URBANA,GRAMO,25307000,10
04/15/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Domingo,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25307000,162
04/16/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Lunes,MARIHUANA,LOTE BALDIO,URBANA,GRAMO,25307000,45
04/16/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Lunes,MARIHUANA,PARQUES,URBANA,GRAMO,25307000,20
04/16/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Lunes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25307000,606
04/17/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Martes,MARIHUANA,LOTE BALDIO,URBANA,GRAMO,25307000,50
04/17/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Martes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25307000,115
04/18/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Miércoles,MARIHUANA,LOTE BALDIO,URBANA,GRAMO,25307000,30
04/18/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Miércoles,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25307000,165
04/19/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Jueves,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25307000,45
04/20/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Viernes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25307000,90
04/21/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Sábado,MARIHUANA,LOTE BALDIO,URBANA,GRAMO,25307000,15
04/21/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Sábado,MARIHUANA,PARQUES,URBANA,GRAMO,25307000,15
04/21/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Sábado,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25307000,20
04/22/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Domingo,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25307000,110
04/25/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Miércoles,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25307000,175
04/26/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Jueves,MARIHUANA,FRENTE A RESIDENCIAS - VIA PUBLICA,URBANA,GRAMO,25307000,20496
04/26/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Jueves,MARIHUANA,LOTE BALDIO,URBANA,GRAMO,25307000,2
04/26/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Jueves,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25307000,189
04/27/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Viernes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25307000,46
04/28/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Sábado,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25307000,982
05/01/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Martes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25307000,30
05/03/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Jueves,MARIHUANA,FRENTE A RESIDENCIAS - VIA PUBLICA,URBANA,GRAMO,25307000,12500
05/03/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Jueves,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25307000,68
05/05/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Sábado,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25307000,35
05/06/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Domingo,MARIHUANA,FRENTE A RESIDENCIAS - VIA PUBLICA,URBANA,GRAMO,25307000,370
05/08/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Martes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25307000,50
05/09/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Miércoles,MARIHUANA,LOTE BALDIO,URBANA,GRAMO,25307000,50
05/10/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Jueves,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25307000,150
05/14/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Lunes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25307000,1000
05/17/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Jueves,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25307000,67
05/18/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Viernes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25307000,100
05/20/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Domingo,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25307000,1028
05/25/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Viernes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25307000,50
01/13/2018 12:00:00 AM,CUNDINAMARCA,GRANADA,Sábado,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25312000,340
01/31/2018 12:00:00 AM,CUNDINAMARCA,GRANADA,Miércoles,MARIHUANA,CARRETERA,RURAL,GRAMO,25312000,198
02/07/2018 12:00:00 AM,CUNDINAMARCA,GRANADA,Miércoles,MARIHUANA,CARRETERA,RURAL,GRAMO,25312000,160000
02/13/2018 12:00:00 AM,CUNDINAMARCA,GUACHETÁ,Martes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25317000,24
04/19/2018 12:00:00 AM,CUNDINAMARCA,GUACHETÁ,Jueves,MARIHUANA,LOTE BALDIO,URBANA,GRAMO,25317000,10
01/04/2018 12:00:00 AM,CUNDINAMARCA,GUADUAS,Jueves,MARIHUANA,PISCINA,URBANA,GRAMO,25320000,28
01/05/2018 12:00:00 AM,CUNDINAMARCA,GUADUAS,Viernes,MARIHUANA,PLAZAS DE MERCADO,URBANA,GRAMO,25320000,28
01/06/2018 12:00:00 AM,CUNDINAMARCA,GUADUAS,Sábado,MARIHUANA,PUENTE PEATONAL,URBANA,GRAMO,25320000,250
01/09/2018 12:00:00 AM,CUNDINAMARCA,GUADUAS,Martes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25320000,24
01/11/2018 12:00:00 AM,CUNDINAMARCA,GUADUAS,Jueves,MARIHUANA,CARRETERA,RURAL,GRAMO,25320000,44
01/16/2018 12:00:00 AM,CUNDINAMARCA,GUADUAS,Martes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25320000,64
01/17/2018 12:00:00 AM,CUNDINAMARCA,GUADUAS,Miércoles,MARIHUANA,VIAS PUBLICAS,RURAL,GRAMO,25320000,377
01/17/2018 12:00:00 AM,CUNDINAMARCA,GUADUAS,Miércoles,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25320000,36
01/18/2018 12:00:00 AM,CUNDINAMARCA,GUADUAS,Jueves,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25320000,25
01/19/2018 12:00:00 AM,CUNDINAMARCA,GUADUAS,Viernes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25320000,7
01/23/2018 12:00:00 AM,CUNDINAMARCA,GUADUAS,Martes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25320000,29
01/24/2018 12:00:00 AM,CUNDINAMARCA,GUADUAS,Miércoles,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25320000,30
01/25/2018 12:00:00 AM,CUNDINAMARCA,GUADUAS,Jueves,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25320000,73
01/26/2018 12:00:00 AM,CUNDINAMARCA,GUADUAS,Viernes,MARIHUANA,CARRETERA,RURAL,GRAMO,25320000,20
01/26/2018 12:00:00 AM,CUNDINAMARCA,GUADUAS,Viernes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25320000,35
01/30/2018 12:00:00 AM,CUNDINAMARCA,GUADUAS,Martes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25320000,35
01/31/2018 12:00:00 AM,CUNDINAMARCA,GUADUAS,Miércoles,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25320000,27
02/02/2018 12:00:00 AM,CUNDINAMARCA,GUADUAS,Viernes,MARIHUANA,CARRETERA,RURAL,GRAMO,25320000,50
02/02/2018 12:00:00 AM,CUNDINAMARCA,GUADUAS,Viernes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25320000,68
02/04/2018 12:00:00 AM,CUNDINAMARCA,GUADUAS,Domingo,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25320000,25
02/05/2018 12:00:00 AM,CUNDINAMARCA,GUADUAS,Lunes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25320000,37
02/06/2018 12:00:00 AM,CUNDINAMARCA,GUADUAS,Martes,MARIHUANA,CARRETERA,RURAL,GRAMO,25320000,35
02/07/2018 12:00:00 AM,CUNDINAMARCA,GUADUAS,Miércoles,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25320000,5
02/08/2018 12:00:00 AM,CUNDINAMARCA,GUADUAS,Jueves,MARIHUANA,CARRETERA,RURAL,GRAMO,25320000,30
02/09/2018 12:00:00 AM,CUNDINAMARCA,GUADUAS,Viernes,MARIHUANA,CARRETERA,RURAL,GRAMO,25320000,57
02/12/2018 12:00:00 AM,CUNDINAMARCA,GUADUAS,Lunes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,25320000,32
